Iteration,CollectionTable,Assembly,Terminal,CollectionTableOut,Disassembly,ObjectiveValue
258,5.0,2.0,3.0,48.5636600466167
260,6.0,6.0,3.0,52.85899550567991
262,2.0,5.0,6.0,49.103265152203086
261,4.0,0.0,6.0,49.188205285014455
263,1.0,0.0,1.0,52.05659981823974
264,6.0,3.0,1.0,47.54541048233473
266,2.0,4.0,1.0,50.0992764903547
267,1.0,6.0,2.0,56.124755700206464
265,4.0,5.0,5.0,48.131874387056904
268,6.0,0.0,4.0,48.144628893047205
269,3.0,2.0,1.0,48.8606033035396
270,3.0,3.0,5.0,47.2735502483667
271,6.0,5.0,5.0,48.21877596569636
272,0.0,6.0,3.0,51.76694273826243
273,4.0,3.0,1.0,48.0777717658202
274,6.0,2.0,4.0,48.24697152473841
275,3.0,2.0,0.0,48.58343981983655
276,0.0,4.0,4.0,51.078304722741784
278,4.0,4.0,1.0,50.451112923425995
277,5.0,4.0,6.0,51.220058702783845
279,5.0,5.0,3.0,48.56436358573517
280,4.0,4.0,5.0,51.030092858219255
281,6.0,4.0,5.0,50.82679746015703
282,0.0,6.0,5.0,52.08739273317513
284,1.0,5.0,0.0,52.47077989859416
283,3.0,5.0,5.0,47.96586321233839
285,4.0,0.0,4.0,47.91446432114277
286,5.0,2.0,5.0,48.94463105126876
287,4.0,3.0,0.0,48.544936367942334
288,5.0,2.0,1.0,48.77925195898
289,3.0,5.0,1.0,49.632280869943706
290,3.0,1.0,4.0,52.07808639831653
291,1.0,0.0,6.0,52.64618815257187
292,1.0,2.0,0.0,50.630495938767766
293,1.0,5.0,4.0,51.907784278341566
294,1.0,4.0,1.0,55.19230834328518
295,5.0,6.0,3.0,52.080605442198106
296,3.0,5.0,6.0,48.94512845158721
298,3.0,6.0,1.0,52.404932687756954
297,0.0,5.0,0.0,48.38508006976724
299,4.0,5.0,3.0,47.686717897523664
300,4.0,4.0,2.0,50.56658975448345
301,0.0,6.0,2.0,51.52666693395455
302,3.0,6.0,5.0,52.62791397257883
303,2.0,2.0,6.0,49.30289286363192
304,2.0,5.0,1.0,48.95106349211217
305,5.0,1.0,3.0,51.46313503713358
306,2.0,4.0,6.0,50.89966283370285
308,1.0,1.0,1.0,54.979023015617905
307,1.0,3.0,5.0,51.34716120144543
309,5.0,1.0,2.0,52.215360113663046
310,2.0,5.0,3.0,48.62809361036488
311,0.0,1.0,0.0,51.30013298730041
312,0.0,1.0,2.0,51.19887409587774
313,0.0,5.0,2.0,48.223709884938124
317,0.0,1.0,6.0,51.83503917406659
314,0.0,0.0,4.0,48.90610242671092
318,1.0,0.0,0.0,52.75406704448644
316,0.0,5.0,5.0,48.12471978847734
315,0.0,0.0,5.0,48.21534350004114
319,1.0,4.0,4.0,55.07210787407158
320,1.0,1.0,5.0,53.2997204449183
321,1.0,2.0,6.0,51.49320426639273
322,2.0,0.0,0.0,47.6268645908372
323,2.0,1.0,1.0,51.34731839891166
324,2.0,5.0,2.0,47.65929698572273
325,2.0,6.0,6.0,52.705588972013125
326,3.0,2.0,5.0,48.137016107798075
327,3.0,3.0,6.0,48.29569942770507
329,4.0,6.0,0.0,51.9049782304888
328,4.0,2.0,0.0,48.25736757902807
330,4.0,5.0,2.0,48.307284764441434
331,4.0,6.0,3.0,52.26892063866022
332,4.0,6.0,6.0,51.95959086115808
334,5.0,6.0,1.0,51.864865283352586
333,5.0,5.0,1.0,48.651863710484534
335,5.0,6.0,4.0,52.97494304574035
336,5.0,1.0,5.0,52.09594417820915
337,5.0,2.0,6.0,48.504649572995596
338,6.0,2.0,0.0,48.22910837505549
339,6.0,0.0,3.0,48.9396282486972
340,6.0,1.0,4.0,51.50388028957023
341,6.0,2.0,5.0,48.768913265268246
342,6.0,2.0,6.0,48.23231851240844
343,6.0,3.0,6.0,47.47216524898737
